time,physical,total_energy,walltime
3240.8346990608,12465836032,211.51750001318,2402.093317
3245.5549454139,12465991680,210.03699814225,2402.339535
3252.6353149436,12466282496,208.65749447357,2402.591058
3263.2558692381,12466454528,207.38894446963,2402.854362
3279.1867006799,12466634752,206.27122316225,2403.132916
3295.1175321217,12466806784,205.60518608559,2403.411014
3311.0483635635,12466900992,205.16943532798,2403.66507
3334.9446107262,12467163136,204.77512022217,2403.932424
3358.8408578888,12467220480,204.50609259157,2404.20916
3382.7371050515,12467707904,204.21138678128,2404.545777
3406.6333522142,12467884032,203.98457557809,2404.851262
3430.5295993768,12468281344,203.82486876916,2405.181051
3454.4258465395,12469030912,203.68969999172,2405.480178
3478.3220937022,12469727232,203.53796951985,2405.787018
3502.2183408649,12470091776,203.42273777389,2406.077492
3526.1145880275,12470353920,203.34182775707,2406.354727
3550.0108351902,12470599680,203.23654545888,2406.665127
3573.9070823529,12470890496,203.08776998327,2406.947259
3597.8033295156,12471373824,202.95380151804,2407.23225
3621.6995766782,12471513088,202.86698592159,2407.486698
3657.5439474222,12471627776,202.76372962679,2407.814951
3693.3883181663,12471836672,202.66808426858,2408.137811
3729.2326889103,12472012800,202.53018550994,2408.441866
3765.0770596543,12472475648,202.37579055362,2408.750022
3800.9214303983,12473167872,202.24753305889,2409.086865
3836.7658011423,12473516032,202.16005018314,2409.43633
3872.6101718863,12473958400,202.08114025127,2409.742972
3908.4545426303,12474630144,202.01375077172,2410.035765
3944.2989133743,12474900480,201.98285614927,2410.329264
3980.1432841183,12475297792,201.92545399778,2410.633074
4015.9876548624,12475486208,201.81586321188,2410.961748
4051.8320256064,12475932672,201.74153084566,2411.259654
4087.6763963504,12476252160,201.67602514992,2411.542817
4123.5207670944,12476547072,201.6130847377,2411.87851
4159.3651378384,12476649472,201.57153865944,2412.139242
4213.1316939544,12476792832,201.53937576135,2412.434778
4266.8982500704,12476837888,201.47615933273,2412.79725
4301.3088459847,12478763008,201.44651522023,2417.531307
4318.9270710928,12482842624,201.43965079472,2424.864068
4326.143496097,12486500352,201.44701542671,2439.262609
4327.6568901101,12494229504,201.45968487879,2458.926566
4328.4317478448,12495503360,201.47553975251,2462.44655
4329.2066055795,12495736832,201.4192160309,2462.805168
4329.8264917672,12496297984,201.26840378833,2462.962193
4330.446377955,12496297984,201.18337896354,2463.093034
4331.3762072366,12496338944,201.12598090719,2463.22683
4332.770951159,12496367616,201.08422548737,2463.342497
4334.8630670427,12496506880,201.04838560699,2463.458843
4338.0012408682,12496543744,201.0121964496,2463.596321
4342.7085016064,12496863232,200.97510304973,2463.856422
4349.7693927137,12496969728,200.93662126919,2464.120361
4360.3607293747,12497158144,200.89319944592,2464.385892
4376.2477343661,12497625088,200.83935532757,2464.811803
4388.9573383593,12498034688,200.80126942799,2465.101212
4399.1250215538,12498333696,200.7777289477,2465.36928
4414.3765463456,12498808832,200.74052825556,2465.630565
4437.2538335333,12499169280,200.69708884768,2465.896557
